Album_Popularity,Album_Name,Album_Owner,Release_Date,Song_Name,Track_Nr,Duration_Mins,Track_Id,Track_Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists
42,Tape Two,Young Fathers,2013-06-11,Queen Is Dead,4,2.71,2V9FsHVaOCQepp0RpCcJDK,22,0.367,0.794,8,-3.273,1,0.253,0.00361,0.000158,0.379,0.298,117.388,['Young Fathers']
42,Tape Two,Young Fathers,2013-06-11,Bones,5,0.86,0Wt9vZxu338lAYerONmq3b,15,0.263,0.602,2,-8.698,0,0.0478,0.593,0.0363,0.27,0.183,104.198,['Young Fathers']
42,Tape Two,Young Fathers,2013-06-11,Freefalling,6,2.12,6c5LenqvDnmHd2mCzybW0U,19,0.656,0.796,11,-5.321,0,0.0502,0.0302,0.605,0.256,0.269,126.401,['Young Fathers']
42,Tape Two,Young Fathers,2013-06-11,Mr. Martyr,7,3.07,6VfHyvDJBzbT1BF3ZEDS8a,24,0.573,0.935,1,-3.268,0,0.0845,0.003,3.89e-06,0.251,0.39,117.605,['Young Fathers']
42,Tape Two,Young Fathers,2013-06-11,Way Down In The Hole,8,2.85,5AA4vUf6H6QBEy2DGBhY8n,23,0.703,0.721,5,-7.583,0,0.107,0.177,0.0842,0.465,0.535,121.572,['Young Fathers']
42,Tape Two,Young Fathers,2013-06-11,Ebony Sky,9,3.58,4agtCkbV5Cf7N6I2zYmSlk,32,0.6,0.717,6,-5.349,1,0.0417,0.0202,0.0303,0.325,0.241,103.865,['Young Fathers']
61,My Name Is My Name,Pusha T,2013-10-31,King Push,1,2.87,1WRV8yp08cYHcvdEwuS0cU,49,0.393,0.815,2,-5.279,1,0.334,0.0468,0.00035,0.152,0.212,182.034,['Pusha T']
61,My Name Is My Name,Pusha T,2013-10-31,Numbers On The Boards,2,2.73,4XkXgUNDVBMj3oJoE8yspZ,55,0.807,0.556,0,-5.539,0,0.119,0.157,0.0,0.0906,0.383,87.852,['Pusha T']
61,My Name Is My Name,Pusha T,2013-10-31,Sweet Serenade,3,3.65,4nwxCitFgnLugXCl0JFNTJ,58,0.722,0.702,7,-6.688,1,0.347,0.0127,0.0051,0.384,0.424,150.056,"['Pusha T', 'Chris Brown']"
61,My Name Is My Name,Pusha T,2013-10-31,Hold On,4,4.76,6dIzXA6IMEGYCW4Rgsj2Pg,44,0.337,0.72,6,-7.347,1,0.313,0.0973,0.0,0.18,0.223,72.063,"['Pusha T', 'Rick Ross']"
61,My Name Is My Name,Pusha T,2013-10-31,Suicide,5,3.7,1XpdbfDAQi4tt0pMss2oUR,40,0.812,0.6,6,-8.068,0,0.425,0.0237,0.0,0.0635,0.918,159.991,"['Pusha T', 'Ab-Liva']"
61,My Name Is My Name,Pusha T,2013-10-31,40 Acres,6,4.69,2B6NMtdXWY2W76tZulV3v4,41,0.553,0.552,9,-8.36,0,0.455,0.607,0.0,0.0925,0.0863,106.753,"['Pusha T', 'The-Dream']"
61,My Name Is My Name,Pusha T,2013-10-31,No Regrets,7,4.8,2HE9zZNEhqezTbswI0xacA,45,0.59,0.838,1,-3.557,0,0.246,0.00243,0.0,0.206,0.374,132.018,"['Pusha T', 'Jeezy', 'Kevin Cossom']"
61,My Name Is My Name,Pusha T,2013-10-31,Let Me Love You,8,3.73,6LK47MtqebIvJVyHWXleNV,38,0.766,0.677,7,-5.176,1,0.261,0.241,0.0,0.0968,0.725,85.89,"['Pusha T', 'Kelly Rowland']"
61,My Name Is My Name,Pusha T,2013-10-31,Who I Am,9,3.69,7rjzgYVrmVSxiHLPS8iX0d,38,0.661,0.658,8,-4.429,1,0.281,0.0139,0.0,0.352,0.203,119.604,"['Pusha T', '2 Chainz', 'Big Sean']"
61,My Name Is My Name,Pusha T,2013-10-31,Nosetalgia,10,3.6,7aK5rlTVxSgcqShPMI1TTH,58,0.529,0.78,5,-3.932,1,0.326,0.0255,0.0,0.14,0.711,80.018,"['Pusha T', 'Kendrick Lamar']"
61,My Name Is My Name,Pusha T,2013-10-31,Pain,11,4.17,5oXO6utw8aNtgWgIX1iyS4,43,0.565,0.817,11,-5.512,1,0.0634,0.109,3.09e-06,0.195,0.732,92.406,"['Pusha T', 'Future']"
61,My Name Is My Name,Pusha T,2013-10-31,S.N.I.T.C.H.,12,4.06,4s6nWWZuEXIhmFcejmsXwi,40,0.581,0.605,5,-6.646,0,0.308,0.0204,0.0,0.139,0.161,160.19,"['Pusha T', 'Pharrell Williams']"
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Cold Win,1,3.29,7Ekn47ASzS9ZXH3UJA0be4,22,0.724,0.386,9,-11.825,1,0.0469,0.284,0.219,0.104,0.276,140.26,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Them Waters,2,5.04,5cr7IULbsLtJvHko8jWv42,17,0.377,0.663,8,-9.614,0,0.159,0.271,0.902,0.111,0.402,77.789,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Dial Tones,3,5.52,5Ywsx6rU7NwVDZnz2ZZPD4,20,0.457,0.426,7,-14.084,1,0.299,0.358,0.159,0.0877,0.25,88.248,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Plastic Bag Brain,4,4.58,0sNUGT8myYYLVhEquBMA7b,19,0.709,0.626,4,-9.899,1,0.0391,0.0424,0.0304,0.253,0.548,124.968,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Thymethymethyme,5,3.75,2OwKjB0odiIS59rVslLmof,10,0.444,0.423,9,-12.769,0,0.0976,0.627,0.00262,0.101,0.427,121.153,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Meltdown,6,5.09,5FV6KjzxFO8svFpnZ2nWr0,24,0.551,0.662,0,-10.795,1,0.0645,0.686,0.426,0.11,0.556,75.331,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Sloth Trot,7,6.69,418gbkfxGTzo23KGo10uq1,16,0.559,0.412,9,-11.264,0,0.0287,0.5,0.648,0.11,0.238,95.996,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Dorsal Morsel,8,5.3,50Jd65ahAFXAzZbsRer4zJ,13,0.357,0.566,5,-9.978,1,0.0296,0.522,0.52,0.11,0.62,124.999,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Msi musmiD,9,4.15,5wqB54iVcVNy2D14erF4CU,11,0.512,0.75,4,-9.749,0,0.0311,0.0584,0.925,0.194,0.151,156.016,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,12 Deaf,10,5.48,5YhuVMxm4SmUEswN0HFg8T,12,0.605,0.627,4,-12.098,0,0.052,0.0584,0.857,0.122,0.517,92.07,['Ghostpoet']
28,Some Say I So I Say Light,Ghostpoet,2013-05-06,Comatose,11,4.91,6gTvc3MKVqaJj38a4eMPBF,10,0.251,0.602,1,-13.274,1,0.794,0.549,0.748,0.097,0.247,158.321,['Ghostpoet']
63,Run the Jewels 2,Run The Jewels,2014-10-27,Jeopardy,1,3.37,5jQiJPhLLxk04PyQIJMXyK,47,0.42,0.705,10,-8.438,0,0.21,0.106,0.0,0.313,0.438,142.502,['Run The Jewels']
63,Run the Jewels 2,Run The Jewels,2014-10-27,Oh My Darling Don't Cry,2,3.41,6Q1TIMUFgQIiRJlPMgXKsC,54,0.664,0.587,1,-7.15,1,0.27,0.0195,2.91e-06,0.462,0.282,149.954,['Run The Jewels']
63,Run the Jewels 2,Run The Jewels,2014-10-27,"Blockbuster Night, Pt. 1",3,2.54,1AESnzWt4iMrEPGG7TjXAa,59,0.701,0.525,1,-7.938,0,0.382,0.0349,2.55e-06,0.0615,0.385,75.693,['Run The Jewels']
63,Run the Jewels 2,Run The Jewels,2014-10-27,Close Your Eyes (And Count to Fuck),4,3.9,3RlurnnuVkVbaN6lul4136,61,0.675,0.662,1,-6.472,1,0.296,0.0125,0.0,0.133,0.493,80.07,"['Run The Jewels', 'Zack De La Rocha']"
63,Run the Jewels 2,Run The Jewels,2014-10-27,All My Life,5,3.13,683AX7XmlnVaSMXqiObSip,45,0.69,0.507,5,-9.194,1,0.0582,0.508,7.62e-06,0.371,0.146,120.008,['Run The Jewels']
63,Run the Jewels 2,Run The Jewels,2014-10-27,"Lie, Cheat, Steal",6,3.47,6Q3qFKZ4GysIFL4nVV5h78,52,0.542,0.744,6,-7.1,1,0.376,0.0465,0.0,0.194,0.378,82.743,['Run The Jewels']
63,Run the Jewels 2,Run The Jewels,2014-10-27,Early,7,3.73,1FqWZWLVzKeMQ8cNXsvVyA,45,0.704,0.545,9,-8.491,1,0.0707,0.0195,0.0,0.282,0.301,120.05,"['Run The Jewels', 'BOOTS']"
63,Run the Jewels 2,Run The Jewels,2014-10-27,All Due Respect,8,2.8,6ATE0dHBZRPmf9MZkGDnjW,45,0.685,0.606,1,-7.124,1,0.308,0.0444,0.0,0.182,0.16,142.768,"['Run The Jewels', 'Travis Barker']"
63,Run the Jewels 2,Run The Jewels,2014-10-27,Love Again (Akinyele Back),9,3.75,2aVDmQ7P4upbKuRUHTpFZH,49,0.788,0.678,1,-8.045,1,0.297,0.135,0.0,0.0738,0.557,145.938,"['Run The Jewels', 'Gangsta Boo']"
63,Run the Jewels 2,Run The Jewels,2014-10-27,Crown,10,3.76,4CvGdSbbN7AF6bpMzVA2Xg,43,0.608,0.726,7,-9.483,1,0.111,0.118,0.568,0.509,0.294,165.014,"['Run The Jewels', 'Diane Coffee']"
63,Run the Jewels 2,Run The Jewels,2014-10-27,Angel Duster,11,5.15,0VC5npdqQh9XhC4dh1kldy,45,0.521,0.825,6,-6.771,1,0.0865,0.00309,3.65e-06,0.364,0.192,175.823,['Run The Jewels']
38,Lese Majesty,Shabazz Palaces,2014-07-29,Dawn in Luxor,1,3.94,0LmCcB8F7pHzUiVBfm6qn4,23,0.516,0.472,6,-12.167,1,0.104,0.113,0.362,0.101,0.118,153.969,['Shabazz Palaces']
38,Lese Majesty,Shabazz Palaces,2014-07-29,Forerunner Foray,2,3.81,7oucoKoRxpNrURPaXzM4Gh,41,0.471,0.604,6,-10.714,1,0.153,0.128,0.00413,0.126,0.323,79.382,['Shabazz Palaces']
38,Lese Majesty,Shabazz Palaces,2014-07-29,They Come in Gold,3,3.38,38gP5OiDg8u1FvHWY6F53Y,22,0.599,0.82,1,-8.209,0,0.43,0.121,0.0,0.598,0.413,117.727,['Shabazz Palaces']
